customer_id,customer_name,customer_email,activity_status,grain_type,storage_start_date,storage_end_date,total_bags,total_weight_kg,storage_duration_days,monthly_rent_per_bag,total_rent_paid,sold_status,sale_price_per_kg,total_sale_amount,sale_date,profit_loss
1799,Customer_1799,customer1799@mail.com,stored,Barley,2023-04-13,2023-07-09,76,1900,87,32,7052.8,no,45,85500,2023-07-09,78447.2
1054,Customer_1054,customer1054@mail.com,sold,Rice,2023-04-02,2023-07-10,19,950,99,41,2570.7,no,29,27550,2023-07-10,24979.3
332,Customer_332,customer332@mail.com,sold,Barley,2024-02-23,2024-07-30,143,7150,158,60,45188.0,partial,44,314600,2024-07-30,269412.0
1106,Customer_1106,customer1106@mail.com,sold,Sorghum,2023-09-17,2024-02-05,160,8000,141,36,27072.0,no,37,0,2024-02-05,-27072.0
1849,Customer_1849,customer1849@mail.com,storing,Sorghum,2023-10-14,2023-12-05,160,8000,52,22,6101.33,no,47,0,2023-12-05,-6101.33
742,Customer_742,customer742@mail.com,stored,Wheat,2024-01-02,2024-01-23,68,3400,21,49,2332.4,yes,28,95200,2024-01-23,92867.6
1508,Customer_1508,customer1508@mail.com,sold,Rice,2023-12-16,2024-03-18,73,3650,93,40,9052.0,partial,46,0,2024-03-18,-9052.0
864,Customer_864,customer864@mail.com,storing,Barley,2023-10-26,2024-03-02,124,3100,128,21,11110.4,partial,46,142600,2024-03-02,131489.6
1129,Customer_1129,customer1129@mail.com,storing,Sorghum,2023-10-02,2024-03-23,157,3925,173,51,46173.7,yes,54,211950,2024-03-23,165776.3
997,Customer_997,customer997@mail.com,storing,Rice,2023-10-27,2024-03-25,21,525,150,55,5775.0,yes,33,0,2024-03-25,-5775.0
431,Customer_431,customer431@mail.com,storing,Sorghum,2024-05-22,2024-07-13,192,4800,52,26,8652.8,yes,40,0,2024-07-13,-8652.8
1139,Customer_1139,customer1139@mail.com,storing,Barley,2023-02-25,2023-08-04,125,3125,160,31,20666.67,yes,25,78125,2023-08-04,57458.33
835,Customer_835,customer835@mail.com,storing,Millet,2024-05-21,2024-07-19,21,525,59,31,1280.3,partial,51,26775,2024-07-19,25494.7
1369,Customer_1369,customer1369@mail.com,sold,Sorghum,2024-06-06,2024-11-22,11,275,169,24,1487.2,partial,32,0,2024-11-22,-1487.2
1196,Customer_1196,customer1196@mail.com,stored,Sorghum,2024-06-07,2024-11-14,39,1950,160,26,5408.0,partial,41,0,2024-11-14,-5408.0
777,Customer_777,customer777@mail.com,sold,Sorghum,2024-04-19,2024-05-12,123,6150,23,48,4526.4,no,50,307500,2024-05-12,302973.6
500,Customer_500,customer500@mail.com,storing,Barley,2023-11-22,2024-05-18,27,675,178,52,8330.4,partial,30,20250,2024-05-18,11919.6
1841,Customer_1841,customer1841@mail.com,sold,Sorghum,2023-08-01,2023-12-25,95,4750,146,39,18031.0,no,26,0,2023-12-25,-18031.0
1233,Customer_1233,customer1233@mail.com,storing,Sorghum,2023-08-29,2023-12-25,52,2600,118,43,8794.93,yes,31,0,2023-12-25,-8794.93
1373,Customer_1373,customer1373@mail.com,sold,Wheat,2023-12-30,2024-04-06,76,1900,98,33,8192.8,no,40,76000,2024-04-06,67807.2
1564,Customer_1564,customer1564@mail.com,sold,Rice,2023-04-30,2023-06-08,88,2200,39,40,4576.0,yes,42,92400,2023-06-08,87824.0
664,Customer_664,customer664@mail.com,stored,Sorghum,2023-07-10,2023-09-15,131,3275,67,43,12580.37,no,37,121175,2023-09-15,108594.63
361,Customer_361,customer361@mail.com,stored,Barley,2023-04-26,2023-09-05,19,950,132,54,4514.4,partial,30,28500,2023-09-05,23985.6
654,Customer_654,customer654@mail.com,sold,Maize,2024-02-21,2024-08-02,56,1400,163,59,17951.73,no,55,0,2024-08-02,-17951.73
1491,Customer_1491,customer1491@mail.com,storing,Barley,2024-01-31,2024-05-29,121,3025,119,40,19198.67,yes,32,96800,2024-05-29,77601.33
1610,Customer_1610,customer1610@mail.com,stored,Sorghum,2024-08-06,2024-08-19,156,3900,13,37,2501.2,partial,51,0,2024-08-19,-2501.2
1457,Customer_1457,customer1457@mail.com,sold,Barley,2023-10-10,2024-03-13,146,3650,155,24,18104.0,yes,31,113150,2024-03-13,95046.0
891,Customer_891,customer891@mail.com,storing,Wheat,2023-02-14,2023-04-14,112,2800,59,51,11233.6,no,31,86800,2023-04-14,75566.4
214,Customer_214,customer214@mail.com,sold,Wheat,2024-05-03,2024-08-13,116,2900,102,33,13015.2,partial,37,107300,2024-08-13,94284.8
1056,Customer_1056,customer1056@mail.com,storing,Maize,2023-01-04,2023-04-07,98,2450,93,28,8506.4,yes,50,0,2023-04-07,-8506.4
755,Customer_755,customer755@mail.com,sold,Millet,2023-08-29,2023-11-14,186,4650,77,35,16709.0,no,51,0,2023-11-14,-16709.0
1562,Customer_1562,customer1562@mail.com,stored,Wheat,2023-05-23,2023-09-08,170,8500,108,50,30600.0,yes,50,425000,2023-09-08,394400.0
1276,Customer_1276,customer1276@mail.com,sold,Rice,2023-10-21,2024-03-07,147,3675,138,43,29076.6,no,29,106575,2024-03-07,77498.4
556,Customer_556,customer556@mail.com,sold,Wheat,2024-01-26,2024-06-12,145,7250,138,38,25346.0,no,34,0,2024-06-12,-25346.0
936,Customer_936,customer936@mail.com,stored,Barley,2023-05-26,2023-10-26,117,2925,153,33,19691.1,no,42,0,2023-10-26,-19691.1
1303,Customer_1303,customer1303@mail.com,sold,Millet,2024-01-12,2024-04-03,148,3700,82,58,23462.93,partial,46,0,2024-04-03,-23462.93
1889,Customer_1889,customer1889@mail.com,storing,Millet,2024-03-16,2024-06-09,69,1725,85,32,6256.0,partial,31,53475,2024-06-09,47219.0
1268,Customer_1268,customer1268@mail.com,sold,Sorghum,2023-10-19,2024-04-07,18,900,171,34,3488.4,yes,41,36900,2024-04-07,33411.6
1156,Customer_1156,customer1156@mail.com,storing,Wheat,2024-05-31,2024-08-05,142,3550,66,35,10934.0,no,25,0,2024-08-05,-10934.0
1009,Customer_1009,customer1009@mail.com,storing,Barley,2023-11-06,2024-04-17,34,1700,163,41,7574.07,no,32,54400,2024-04-17,46825.93
1186,Customer_1186,customer1186@mail.com,stored,Barley,2023-10-11,2023-12-22,135,3375,72,38,12312.0,partial,41,0,2023-12-22,-12312.0
958,Customer_958,customer958@mail.com,storing,Sorghum,2023-09-07,2024-01-04,108,2700,119,51,21848.4,yes,42,113400,2024-01-04,91551.6
698,Customer_698,customer698@mail.com,storing,Barley,2023-12-29,2024-05-02,156,3900,125,42,27300.0,partial,49,0,2024-05-02,-27300.0
377,Customer_377,customer377@mail.com,sold,Barley,2024-08-04,2024-11-17,72,3600,105,38,9576.0,partial,28,0,2024-11-17,-9576.0
85,Customer_85,customer85@mail.com,sold,Sorghum,2024-06-09,2024-12-03,37,1850,177,24,5239.2,yes,49,90650,2024-12-03,85410.8
1029,Customer_1029,customer1029@mail.com,sold,Sorghum,2024-08-17,2024-09-02,50,2500,16,23,613.33,no,34,85000,2024-09-02,84386.67
774,Customer_774,customer774@mail.com,storing,Wheat,2023-03-02,2023-05-16,118,2950,75,34,10030.0,partial,49,0,2023-05-16,-10030.0
961,Customer_961,customer961@mail.com,storing,Sorghum,2024-02-28,2024-04-06,161,8050,38,53,10808.47,yes,40,0,2024-04-06,-10808.47
1967,Customer_1967,customer1967@mail.com,sold,Rice,2023-04-18,2023-08-18,162,4050,122,56,36892.8,partial,32,129600,2023-08-18,92707.2
1122,Customer_1122,customer1122@mail.com,sold,Barley,2023-01-29,2023-06-23,121,6050,145,36,21054.0,yes,47,0,2023-06-23,-21054.0
1872,Customer_1872,customer1872@mail.com,stored,Barley,2024-08-18,2024-10-18,143,3575,61,59,17155.23,no,54,193050,2024-10-18,175894.77
1779,Customer_1779,customer1779@mail.com,sold,Barley,2024-08-15,2024-10-27,45,2250,73,42,4599.0,partial,28,0,2024-10-27,-4599.0
1579,Customer_1579,customer1579@mail.com,stored,Wheat,2024-07-10,2024-12-04,56,1400,147,37,10152.8,no,48,67200,2024-12-04,57047.2
1316,Customer_1316,customer1316@mail.com,sold,Wheat,2023-12-01,2024-03-05,185,9250,95,20,11716.67,no,25,0,2024-03-05,-11716.67
59,Customer_59,customer59@mail.com,stored,Rice,2023-12-18,2024-06-15,20,1000,180,47,5640.0,partial,30,0,2024-06-15,-5640.0
1268,Customer_1268,customer1268@mail.com,stored,Sorghum,2023-01-18,2023-07-17,37,925,180,33,7326.0,partial,42,38850,2023-07-17,31524.0
111,Customer_111,customer111@mail.com,stored,Sorghum,2023-03-28,2023-04-23,103,5150,26,23,2053.13,no,54,0,2023-04-23,-2053.13
544,Customer_544,customer544@mail.com,sold,Rice,2023-04-23,2023-10-12,76,1900,172,22,9586.13,yes,55,0,2023-10-12,-9586.13
203,Customer_203,customer203@mail.com,stored,Sorghum,2023-02-28,2023-07-19,29,1450,141,59,8041.7,no,37,53650,2023-07-19,45608.3
526,Customer_526,customer526@mail.com,stored,Maize,2023-09-09,2023-10-24,113,2825,45,44,7458.0,no,45,127125,2023-10-24,119667.0
1838,Customer_1838,customer1838@mail.com,storing,Barley,2024-06-09,2024-08-30,60,3000,82,33,5412.0,no,25,75000,2024-08-30,69588.0
1836,Customer_1836,customer1836@mail.com,stored,Rice,2023-09-01,2024-01-05,69,3450,126,57,16518.6,yes,27,0,2024-01-05,-16518.6
243,Customer_243,customer243@mail.com,stored,Maize,2023-08-21,2023-12-15,194,4850,116,45,33756.0,partial,54,0,2023-12-15,-33756.0
1191,Customer_1191,customer1191@mail.com,stored,Wheat,2024-04-09,2024-07-14,91,2275,96,27,7862.4,no,30,68250,2024-07-14,60387.6
1940,Customer_1940,customer1940@mail.com,stored,Millet,2024-07-11,2024-10-16,197,9850,97,48,30574.4,no,34,0,2024-10-16,-30574.4
291,Customer_291,customer291@mail.com,stored,Sorghum,2023-12-28,2024-02-08,110,5500,42,29,4466.0,partial,42,0,2024-02-08,-4466.0
1946,Customer_1946,customer1946@mail.com,storing,Rice,2024-05-27,2024-10-21,157,3925,147,26,20001.8,partial,34,0,2024-10-21,-20001.8
382,Customer_382,customer382@mail.com,storing,Rice,2023-08-14,2024-01-07,122,6100,146,37,21968.13,partial,47,286700,2024-01-07,264731.87
1185,Customer_1185,customer1185@mail.com,storing,Maize,2023-06-29,2023-09-13,65,1625,76,33,5434.0,partial,28,0,2023-09-13,-5434.0
1467,Customer_1467,customer1467@mail.com,sold,Sorghum,2024-02-17,2024-03-10,191,9550,22,59,8263.93,partial,37,0,2024-03-10,-8263.93
1944,Customer_1944,customer1944@mail.com,sold,Barley,2023-08-21,2023-12-11,184,4600,112,56,38468.27,no,43,197800,2023-12-11,159331.73
54,Customer_54,customer54@mail.com,stored,Millet,2023-10-27,2024-04-21,109,2725,177,48,30868.8,no,45,122625,2024-04-21,91756.2
693,Customer_693,customer693@mail.com,storing,Maize,2024-03-06,2024-04-10,51,2550,35,41,2439.5,partial,41,104550,2024-04-10,102110.5
851,Customer_851,customer851@mail.com,storing,Rice,2023-08-26,2023-10-16,34,850,51,35,2023.0,no,53,0,2023-10-16,-2023.0
40,Customer_40,customer40@mail.com,stored,Wheat,2023-03-20,2023-07-17,64,1600,119,29,7362.13,yes,35,0,2023-07-17,-7362.13
1569,Customer_1569,customer1569@mail.com,storing,Sorghum,2023-04-24,2023-07-18,101,2525,85,59,16883.83,no,25,63125,2023-07-18,46241.17
1267,Customer_1267,customer1267@mail.com,storing,Sorghum,2023-03-07,2023-08-17,168,8400,163,41,37424.8,partial,25,210000,2023-08-17,172575.2
531,Customer_531,customer531@mail.com,sold,Millet,2023-12-17,2024-05-18,158,7900,153,42,33843.6,no,27,213300,2024-05-18,179456.4
1083,Customer_1083,customer1083@mail.com,sold,Millet,2023-12-22,2024-06-12,44,2200,173,59,14970.27,no,51,0,2024-06-12,-14970.27
997,Customer_997,customer997@mail.com,stored,Maize,2024-04-21,2024-08-02,178,8900,103,37,22611.93,partial,40,356000,2024-08-02,333388.07
626,Customer_626,customer626@mail.com,storing,Millet,2023-10-31,2023-11-16,34,1700,16,38,689.07,yes,35,59500,2023-11-16,58810.93
208,Customer_208,customer208@mail.com,sold,Maize,2023-12-17,2024-04-05,118,2950,110,28,12114.67,partial,54,159300,2024-04-05,147185.33
1586,Customer_1586,customer1586@mail.com,storing,Millet,2023-05-27,2023-08-19,100,2500,84,37,10360.0,partial,41,102500,2023-08-19,92140.0
900,Customer_900,customer900@mail.com,stored,Millet,2023-06-09,2023-08-13,113,5650,65,55,13465.83,yes,34,192100,2023-08-13,178634.17
1759,Customer_1759,customer1759@mail.com,stored,Wheat,2023-11-15,2024-03-19,47,1175,125,20,3916.67,no,26,30550,2024-03-19,26633.33
407,Customer_407,customer407@mail.com,storing,Maize,2023-02-19,2023-07-01,92,2300,132,27,10929.6,yes,44,101200,2023-07-01,90270.4
1403,Customer_1403,customer1403@mail.com,sold,Rice,2024-01-11,2024-06-29,53,1325,170,59,17719.67,yes,33,43725,2024-06-29,26005.33
732,Customer_732,customer732@mail.com,sold,Rice,2023-05-27,2023-07-18,106,2650,52,42,7716.8,no,47,0,2023-07-18,-7716.8
1679,Customer_1679,customer1679@mail.com,stored,Maize,2023-02-03,2023-07-03,23,575,150,21,2415.0,partial,31,17825,2023-07-03,15410.0
490,Customer_490,customer490@mail.com,stored,Sorghum,2023-12-25,2024-06-03,77,1925,161,52,21488.13,yes,40,0,2024-06-03,-21488.13
643,Customer_643,customer643@mail.com,stored,Sorghum,2023-02-05,2023-05-02,29,725,86,24,1995.2,no,42,30450,2023-05-02,28454.8
1388,Customer_1388,customer1388@mail.com,stored,Maize,2023-12-11,2024-05-24,186,4650,165,26,26598.0,partial,54,0,2024-05-24,-26598.0
263,Customer_263,customer263@mail.com,storing,Barley,2023-06-18,2023-09-20,119,2975,94,22,8203.07,no,52,154700,2023-09-20,146496.93
1180,Customer_1180,customer1180@mail.com,storing,Barley,2024-06-17,2024-09-26,45,2250,101,29,4393.5,partial,46,103500,2024-09-26,99106.5
371,Customer_371,customer371@mail.com,storing,Barley,2024-08-14,2025-01-09,191,9550,148,56,52766.93,partial,32,0,2025-01-09,-52766.93
643,Customer_643,customer643@mail.com,stored,Sorghum,2024-03-12,2024-05-22,178,8900,71,45,18957.0,partial,35,0,2024-05-22,-18957.0
1892,Customer_1892,customer1892@mail.com,storing,Wheat,2023-01-21,2023-04-03,12,600,72,48,1382.4,no,51,30600,2023-04-03,29217.6
490,Customer_490,customer490@mail.com,sold,Sorghum,2023-04-09,2023-04-30,191,4775,21,41,5481.7,yes,48,229200,2023-04-30,223718.3
1721,Customer_1721,customer1721@mail.com,storing,Millet,2024-04-20,2024-07-17,94,4700,88,40,11029.33,partial,40,188000,2024-07-17,176970.67
82,Customer_82,customer82@mail.com,stored,Millet,2023-09-18,2023-11-04,24,1200,47,39,1466.4,yes,45,54000,2023-11-04,52533.6
90,Customer_90,customer90@mail.com,sold,Millet,2023-01-17,2023-07-02,81,4050,166,35,15687.0,partial,33,0,2023-07-02,-15687.0
890,Customer_890,customer890@mail.com,sold,Maize,2024-06-18,2024-07-12,69,1725,24,28,1545.6,no,43,0,2024-07-12,-1545.6
103,Customer_103,customer103@mail.com,sold,Sorghum,2023-10-10,2023-11-27,155,7750,48,38,9424.0,yes,37,286750,2023-11-27,277326.0
1195,Customer_1195,customer1195@mail.com,sold,Barley,2024-04-29,2024-09-29,61,1525,153,24,7466.4,yes,29,44225,2024-09-29,36758.6
1128,Customer_1128,customer1128@mail.com,stored,Rice,2023-09-03,2024-01-15,46,2300,134,57,11711.6,no,39,89700,2024-01-15,77988.4
1062,Customer_1062,customer1062@mail.com,storing,Barley,2024-05-11,2024-06-13,167,8350,33,47,8633.9,yes,51,425850,2024-06-13,417216.1
1397,Customer_1397,customer1397@mail.com,sold,Millet,2023-06-19,2023-08-20,118,2950,62,57,13900.4,partial,38,0,2023-08-20,-13900.4
1531,Customer_1531,customer1531@mail.com,storing,Barley,2024-02-06,2024-08-04,89,4450,180,32,17088.0,partial,50,0,2024-08-04,-17088.0
550,Customer_550,customer550@mail.com,sold,Barley,2024-05-19,2024-09-02,91,4550,106,33,10610.6,no,49,0,2024-09-02,-10610.6
839,Customer_839,customer839@mail.com,sold,Rice,2024-06-30,2024-10-18,79,1975,110,56,16221.33,partial,47,0,2024-10-18,-16221.33
1382,Customer_1382,customer1382@mail.com,stored,Sorghum,2024-05-12,2024-06-09,193,9650,28,27,4863.6,yes,28,270200,2024-06-09,265336.4
1227,Customer_1227,customer1227@mail.com,sold,Maize,2023-09-10,2023-12-19,73,1825,100,44,10706.67,yes,35,63875,2023-12-19,53168.33
114,Customer_114,customer114@mail.com,stored,Rice,2023-12-19,2024-05-05,68,3400,138,58,18142.4,no,44,0,2024-05-05,-18142.4
1155,Customer_1155,customer1155@mail.com,sold,Wheat,2024-07-13,2024-10-26,152,3800,105,41,21812.0,yes,51,193800,2024-10-26,171988.0
82,Customer_82,customer82@mail.com,stored,Barley,2024-02-23,2024-03-20,41,1025,26,41,1456.87,yes,42,43050,2024-03-20,41593.13
900,Customer_900,customer900@mail.com,sold,Barley,2023-08-21,2023-10-01,195,4875,41,45,11992.5,partial,54,263250,2023-10-01,251257.5
1723,Customer_1723,customer1723@mail.com,sold,Wheat,2023-06-29,2023-08-18,34,1700,50,33,1870.0,yes,44,0,2023-08-18,-1870.0
96,Customer_96,customer96@mail.com,stored,Sorghum,2024-03-01,2024-05-04,108,5400,64,25,5760.0,no,34,0,2024-05-04,-5760.0
766,Customer_766,customer766@mail.com,stored,Sorghum,2023-09-08,2024-02-20,155,3875,165,36,30690.0,yes,36,139500,2024-02-20,108810.0
1064,Customer_1064,customer1064@mail.com,stored,Sorghum,2023-11-02,2024-04-12,12,600,162,23,1490.4,partial,47,0,2024-04-12,-1490.4
155,Customer_155,customer155@mail.com,storing,Barley,2024-06-01,2024-09-20,72,3600,111,51,13586.4,yes,46,0,2024-09-20,-13586.4
846,Customer_846,customer846@mail.com,storing,Rice,2023-11-22,2024-01-19,117,5850,58,26,5881.2,yes,36,0,2024-01-19,-5881.2
521,Customer_521,customer521@mail.com,sold,Sorghum,2023-11-02,2024-02-04,142,3550,94,48,21356.8,partial,40,142000,2024-02-04,120643.2
669,Customer_669,customer669@mail.com,sold,Rice,2023-05-27,2023-08-31,194,4850,96,24,14899.2,no,43,208550,2023-08-31,193650.8
1525,Customer_1525,customer1525@mail.com,storing,Maize,2024-03-29,2024-06-13,154,7700,76,60,23408.0,partial,49,377300,2024-06-13,353892.0
444,Customer_444,customer444@mail.com,sold,Rice,2024-02-05,2024-06-08,73,3650,124,30,9052.0,no,40,0,2024-06-08,-9052.0
298,Customer_298,customer298@mail.com,sold,Barley,2023-03-01,2023-07-18,36,900,139,45,7506.0,partial,40,0,2023-07-18,-7506.0
45,Customer_45,customer45@mail.com,storing,Wheat,2024-01-10,2024-05-03,34,850,114,43,5555.6,partial,38,32300,2024-05-03,26744.4
27,Customer_27,customer27@mail.com,stored,Barley,2024-03-19,2024-07-01,169,8450,104,22,12889.07,yes,33,278850,2024-07-01,265960.93
1123,Customer_1123,customer1123@mail.com,storing,Barley,2023-08-27,2023-09-27,172,8600,31,47,8353.47,yes,27,232200,2023-09-27,223846.53
853,Customer_853,customer853@mail.com,stored,Barley,2024-03-06,2024-04-21,128,3200,46,31,6084.27,yes,33,105600,2024-04-21,99515.73
1965,Customer_1965,customer1965@mail.com,sold,Rice,2023-10-29,2024-02-04,12,600,98,37,1450.4,no,43,25800,2024-02-04,24349.6
525,Customer_525,customer525@mail.com,storing,Maize,2023-06-13,2023-09-26,178,4450,105,31,19313.0,no,49,218050,2023-09-26,198737.0
1160,Customer_1160,customer1160@mail.com,stored,Wheat,2024-04-01,2024-08-12,177,8850,133,54,42373.8,yes,48,0,2024-08-12,-42373.8
1637,Customer_1637,customer1637@mail.com,storing,Maize,2024-07-25,2024-10-29,33,1650,96,20,2112.0,no,25,41250,2024-10-29,39138.0
1780,Customer_1780,customer1780@mail.com,stored,Millet,2023-10-24,2024-02-07,113,5650,106,34,13575.07,partial,25,0,2024-02-07,-13575.07
1901,Customer_1901,customer1901@mail.com,sold,Sorghum,2024-07-23,2024-12-18,75,3750,148,23,8510.0,partial,49,183750,2024-12-18,175240.0
415,Customer_415,customer415@mail.com,storing,Barley,2023-06-08,2023-07-19,200,10000,41,52,14213.33,no,44,440000,2023-07-19,425786.67
1783,Customer_1783,customer1783@mail.com,stored,Millet,2024-02-03,2024-02-18,123,3075,15,52,3198.0,partial,40,0,2024-02-18,-3198.0
1388,Customer_1388,customer1388@mail.com,storing,Maize,2024-04-07,2024-06-05,119,5950,59,50,11701.67,yes,40,0,2024-06-05,-11701.67
1095,Customer_1095,customer1095@mail.com,sold,Wheat,2024-04-11,2024-08-15,51,1275,126,50,10710.0,no,44,56100,2024-08-15,45390.0
612,Customer_612,customer612@mail.com,stored,Maize,2023-07-19,2023-08-15,147,3675,27,50,6615.0,partial,35,128625,2023-08-15,122010.0
320,Customer_320,customer320@mail.com,sold,Rice,2023-06-26,2023-11-17,124,6200,144,46,27379.2,no,47,0,2023-11-17,-27379.2
1408,Customer_1408,customer1408@mail.com,storing,Wheat,2023-04-17,2023-08-28,162,4050,133,42,30164.4,partial,49,0,2023-08-28,-30164.4
1350,Customer_1350,customer1350@mail.com,stored,Sorghum,2023-08-05,2023-08-17,165,4125,12,43,2838.0,partial,31,0,2023-08-17,-2838.0
1594,Customer_1594,customer1594@mail.com,stored,Wheat,2023-05-05,2023-10-22,26,1300,170,49,7219.33,partial,36,0,2023-10-22,-7219.33
97,Customer_97,customer97@mail.com,storing,Wheat,2023-10-06,2024-03-05,142,7100,151,48,34307.2,yes,50,0,2024-03-05,-34307.2
1203,Customer_1203,customer1203@mail.com,stored,Millet,2023-04-15,2023-07-09,36,1800,85,27,2754.0,no,50,90000,2023-07-09,87246.0
1235,Customer_1235,customer1235@mail.com,storing,Millet,2023-09-06,2023-11-25,28,700,80,49,3658.67,no,55,0,2023-11-25,-3658.67
408,Customer_408,customer408@mail.com,storing,Sorghum,2023-10-21,2024-03-08,150,7500,139,49,34055.0,yes,51,382500,2024-03-08,348445.0
1094,Customer_1094,customer1094@mail.com,sold,Wheat,2024-02-12,2024-03-12,148,7400,29,38,5436.53,yes,33,0,2024-03-12,-5436.53
731,Customer_731,customer731@mail.com,stored,Sorghum,2024-04-22,2024-09-09,114,5700,140,35,18620.0,partial,46,0,2024-09-09,-18620.0
867,Customer_867,customer867@mail.com,sold,Wheat,2024-03-14,2024-07-25,143,7150,133,26,16483.13,no,46,328900,2024-07-25,312416.87
1096,Customer_1096,customer1096@mail.com,storing,Maize,2024-02-19,2024-08-15,36,900,178,36,7689.6,yes,51,0,2024-08-15,-7689.6
632,Customer_632,customer632@mail.com,storing,Barley,2024-05-11,2024-06-22,181,4525,42,20,5068.0,no,41,185525,2024-06-22,180457.0
1338,Customer_1338,customer1338@mail.com,stored,Rice,2024-01-06,2024-03-28,198,9900,82,42,22730.4,yes,30,0,2024-03-28,-22730.4
1093,Customer_1093,customer1093@mail.com,stored,Rice,2024-02-22,2024-03-28,198,9900,35,22,5082.0,partial,37,366300,2024-03-28,361218.0
1555,Customer_1555,customer1555@mail.com,sold,Rice,2023-07-24,2023-09-16,146,3650,54,21,5518.8,partial,38,138700,2023-09-16,133181.2
260,Customer_260,customer260@mail.com,stored,Sorghum,2023-12-27,2024-05-08,107,5350,133,55,26090.17,yes,28,0,2024-05-08,-26090.17
